timestamp,can_id,b0,b1,b2,b3,b4,b5,b6,b7
1781970952.444784,1490,12,207,35,24,0,0,0,0
1781970952.5558689,1767,90,70,56,1,0,0,0,0
1781970952.6664987,418,15,169,63,163,0,0,0,0
1781970952.7769666,1009,12,28,96,240,0,0,0,0
1781970952.8870747,1490,14,176,33,20,0,0,0,0
1781970952.9986498,1767,90,70,61,1,0,0,0,0
1781970953.1090596,418,15,173,62,164,0,0,0,0
1781970953.2197068,1009,12,28,96,240,0,0,0,0
1781970953.330219,1490,16,104,34,29,0,0,0,0
1781970953.4405458,1767,91,70,68,1,0,0,0,0
1781970953.5512676,418,15,184,60,165,0,0,0,0
1781970953.662194,1009,12,28,97,240,0,0,0,0
1781970953.7728517,1490,17,188,34,30,0,0,0,0
1781970953.8846333,1767,91,70,71,1,0,0,0,0
1781970953.9952548,418,15,190,59,166,0,0,0,0
1781970954.1066432,1009,12,28,97,240,0,0,0,0
1781970954.2174814,1490,17,48,35,32,0,0,0,0
1781970954.3286602,1767,91,70,79,1,0,0,0,0
1781970954.4378505,418,15,190,58,167,0,0,0,0
1781970954.5492895,1009,12,28,97,240,0,0,0,0
1781970954.6598654,1490,19,46,30,41,0,0,0,0
1781970954.7711208,1767,91,70,78,1,0,0,0,0
1781970954.8820083,418,15,195,56,168,0,0,0,0
1781970954.9925196,1009,12,28,98,240,0,0,0,0
1781970955.103765,1490,17,248,18,33,0,0,0,0
1781970955.2148466,1767,92,70,79,1,0,0,0,0
1781970955.3261538,418,15,183,54,170,0,0,0,0
1781970955.4370775,1009,12,28,99,240,0,0,0,0
1781970955.547403,1490,25,140,12,93,0,0,0,0
1781970955.6580968,1767,94,70,101,1,0,0,0,0
1781970955.7683413,418,15,188,51,172,0,0,0,0
1781970955.879082,1009,12,28,102,240,0,0,0,0
1781970955.9894216,1490,29,96,70,110,0,0,0,0
1781970956.1004198,1767,96,70,132,1,0,0,0,0
1781970956.211163,418,15,201,49,175,0,0,0,0
1781970956.3222826,1009,12,28,104,240,0,0,0,0
1781970956.433092,1490,33,12,78,105,0,0,0,0
1781970956.544089,1767,98,70,165,1,0,0,0,0
1781970956.6553564,418,15,220,45,177,0,0,0,0
1781970956.7670963,1009,12,28,106,240,0,0,0,0
1781970956.8775244,1490,36,184,52,109,0,0,0,0
1781970956.9807081,1767,100,70,199,1,0,0,0,0
1781970957.0917096,418,15,220,42,180,0,0,0,0
1781970957.20251,1009,12,28,109,240,0,0,0,0
1781970957.303158,1490,40,220,49,90,0,0,0,0
1781970957.4042459,1767,102,100,220,1,0,0,0,0
1781970957.5151618,418,15,221,38,184,0,0,0,0
1781970957.6254652,1009,12,28,113,240,0,0,0,0
1781970957.736277,1490,42,218,0,120,0,0,0,0
1781970957.8480115,1767,105,100,31,1,0,0,0,0
1781970957.9600623,418,15,228,31,190,0,0,0,0
1781970958.070652,1009,12,28,117,240,0,0,0,0
1781970958.1824093,1490,44,66,0,118,0,0,0,0
1781970958.2933052,1767,108,100,118,1,0,0,0,0
1781970958.4028587,418,15,225,25,196,0,0,0,0
1781970958.5137243,1009,12,28,122,240,0,0,0,0
1781970958.6243641,1490,46,134,36,135,0,0,0,0
1781970958.73447,1767,111,100,164,1,0,0,0,0
1781970958.8442268,418,15,225,20,202,0,0,0,0
1781970958.9563913,1009,12,28,126,240,0,0,0,0
1781970959.067158,1490,48,152,64,147,0,0,0,0
1781970959.1793344,1767,115,100,164,1,0,0,0,0
1781970959.2902994,418,15,220,13,209,0,0,0,0
1781970959.400302,1009,12,28,130,240,0,0,0,0
1781970959.511327,1490,50,80,26,159,0,0,0,0
1781970959.622439,1767,119,100,164,1,0,0,0,0
1781970959.7338152,418,15,212,79,160,0,0,0,0
1781970959.8450508,1009,12,28,94,240,0,0,0,0
1781970959.9563124,1490,0,150,3,2,0,0,0,0
1781970960.0668838,1767,89,40,75,0,0,0,0,0
1781970960.1782236,418,15,206,79,159,0,0,0,0
1781970960.2886493,1009,12,28,94,240,0,0,0,0
1781970960.3996816,1490,0,20,0,2,0,0,0,0
1781970960.510678,1767,89,40,72,0,0,0,0,0
1781970960.622262,418,15,213,79,159,0,0,0,0
1781970960.7330277,1009,12,28,94,240,0,0,0,0
1781970960.8432658,1490,2,58,12,20,0,0,0,0
1781970960.9540987,1767,89,40,67,0,0,0,0,0
1781970961.0657454,418,15,207,78,160,0,0,0,0
1781970961.1771805,1009,12,28,94,240,0,0,0,0
1781970961.2878413,1490,6,124,33,23,0,0,0,0
1781970961.3985133,1767,90,70,67,1,0,0,0,0
1781970961.5092657,418,15,200,76,161,0,0,0,0
1781970961.6204154,1009,12,28,95,240,0,0,0,0
1781970961.7305918,1490,9,66,35,32,0,0,0,0
1781970961.841068,1767,90,70,69,1,0,0,0,0
1781970961.9524293,418,15,198,75,162,0,0,0,0
1781970962.0616746,1009,12,28,95,240,0,0,0,0
1781970962.1733696,1490,13,232,42,37,0,0,0,0
1781970962.2841494,1767,90,70,75,1,0,0,0,0
1781970962.394185,418,15,197,73,163,0,0,0,0
1781970962.4997542,1009,12,28,96,240,0,0,0,0
1781970962.6116593,1490,15,0,51,37,0,0,0,0
1781970962.7224274,1767,91,70,78,1,0,0,0,0
1781970962.8325,418,15,200,72,164,0,0,0,0
1781970962.9462657,1009,12,28,96,240,0,0,0,0
1781970963.0573266,1490,15,250,40,29,0,0,0,0
1781970963.167973,1767,91,70,79,1,0,0,0,0
1781970963.2777472,418,15,192,70,165,0,0,0,0
1781970963.3889701,1009,12,28,96,240,0,0,0,0
1781970963.4993737,1490,16,44,44,34,0,0,0,0
1781970963.6098773,1767,91,70,80,1,0,0,0,0
1781970963.7202039,418,15,192,69,166,0,0,0,0
1781970963.8311667,1009,12,28,97,240,0,0,0,0
1781970963.9420283,1490,15,189,48,38,0,0,0,0
1781970964.0530498,1767,91,70,80,1,0,0,0,0
1781970964.1643097,418,15,189,68,167,0,0,0,0
1781970964.2747755,1009,12,28,97,240,0,0,0,0
1781970964.3855538,1490,15,239,50,36,0,0,0,0
1781970964.4957864,1767,92,70,82,1,0,0,0,0
1781970964.6073434,418,15,181,66,168,0,0,0,0
1781970964.7181547,1009,12,28,98,240,0,0,0,0
1781970964.8289948,1490,17,208,51,29,0,0,0,0
1781970964.939667,1767,92,70,86,1,0,0,0,0
1781970965.0502574,418,15,188,65,169,0,0,0,0
1781970965.1607466,1009,12,28,98,240,0,0,0,0
1781970965.2721655,1490,23,112,39,90,0,0,0,0
1781970965.3843095,1767,93,70,96,1,0,0,0,0
1781970965.4948454,418,15,191,62,171,0,0,0,0
1781970965.6058202,1009,12,28,100,240,0,0,0,0
1781970965.7157588,1490,27,178,46,91,0,0,0,0
1781970965.8260596,1767,95,70,133,1,0,0,0,0
1781970965.9364378,418,15,196,59,173,0,0,0,0
1781970966.0466506,1009,12,28,102,240,0,0,0,0
1781970966.1574876,1490,31,244,59,93,0,0,0,0
1781970966.2674422,1767,97,70,161,1,0,0,0,0
1781970966.3780367,418,15,204,56,176,0,0,0,0
1781970966.4890528,1009,12,28,105,240,0,0,0,0
1781970966.599921,1490,35,10,68,92,0,0,0,0
1781970966.7116334,1767,99,70,184,1,0,0,0,0
1781970966.8228416,418,15,196,53,179,0,0,0,0
1781970966.9333034,1009,12,28,108,240,0,0,0,0
1781970967.0440865,1490,39,46,71,90,0,0,0,0
1781970967.1547096,1767,101,100,219,1,0,0,0,0
1781970967.2653008,418,15,193,50,181,0,0,0,0
1781970967.381283,1009,12,28,110,240,0,0,0,0
1781970967.492822,1490,43,102,47,110,0,0,0,0
1781970967.6045494,1767,103,100,255,1,0,0,0,0
1781970967.7149255,418,15,192,45,187,0,0,0,0
1781970967.8259742,1009,12,28,114,240,0,0,0,0
1781970967.9309807,1490,45,140,0,113,0,0,0,0
1781970968.0414133,1767,107,100,66,1,0,0,0,0
1781970968.1522875,418,15,197,38,193,0,0,0,0
1781970968.2628944,1009,12,28,119,240,0,0,0,0
1781970968.3734674,1490,46,214,46,115,0,0,0,0
1781970968.4840744,1767,110,100,148,1,0,0,0,0
1781970968.593042,418,15,200,30,199,0,0,0,0
1781970968.7039125,1009,12,28,123,240,0,0,0,0
1781970968.8143048,1490,48,72,7,124,0,0,0,0
1781970968.9254687,1767,113,100,164,1,0,0,0,0
1781970969.0368252,418,15,196,25,207,0,0,0,0
1781970969.14811,1009,12,28,127,240,0,0,0,0
1781970969.2592337,1490,49,96,0,121,0,0,0,0
1781970969.3697464,1767,117,100,164,1,0,0,0,0
1781970969.4811277,418,15,192,19,213,0,0,0,0
1781970969.5919466,1009,12,28,132,240,0,0,0,0
1781970969.7036,1490,1,44,0,4,0,0,0,0
1781970969.8141713,1767,90,40,76,0,0,0,0,0
1781970969.9247377,418,15,194,72,159,0,0,0,0
1781970970.0353854,1009,12,28,94,240,0,0,0,0
1781970970.146046,1490,0,10,0,3,0,0,0,0
1781970970.2571232,1767,89,40,63,0,0,0,0,0
1781970970.3678315,418,15,199,72,159,0,0,0,0
1781970970.4789026,1009,12,28,94,240,0,0,0,0
1781970970.5902162,1490,0,0,0,3,0,0,0,0
1781970970.7014728,1767,89,40,53,0,0,0,0,0
1781970970.8128247,418,15,202,72,160,0,0,0,0
1781970970.9242425,1009,12,28,94,240,0,0,0,0
1781970971.034401,1490,5,0,18,20,0,0,0,0
1781970971.1454065,1767,89,70,61,1,0,0,0,0
1781970971.2559514,418,15,188,70,161,0,0,0,0
1781970971.3661897,1009,12,28,94,240,0,0,0,0
1781970971.4767704,1490,10,70,30,22,0,0,0,0
1781970971.5878735,1767,90,70,62,1,0,0,0,0
1781970971.698415,418,15,199,69,162,0,0,0,0
1781970971.8095555,1009,12,28,95,240,0,0,0,0
1781970971.9205034,1490,14,136,40,20,0,0,0,0
1781970972.0305495,1767,90,70,64,1,0,0,0,0
1781970972.1422422,418,15,193,67,163,0,0,0,0
1781970972.2539337,1009,12,28,95,240,0,0,0,0
1781970972.3623502,1490,15,120,62,20,0,0,0,0
1781970972.474328,1767,90,70,70,1,0,0,0,0
1781970972.5855827,418,15,190,65,164,0,0,0,0
1781970972.6965528,1009,12,28,95,240,0,0,0,0
1781970972.808505,1490,15,100,49,27,0,0,0,0
1781970972.9196203,1767,90,70,74,1,0,0,0,0
1781970973.0306938,418,15,190,64,165,0,0,0,0
1781970973.1415653,1009,12,28,96,240,0,0,0,0
1781970973.2511342,1490,16,214,69,34,0,0,0,0
1781970973.356969,1767,91,70,78,1,0,0,0,0
1781970973.468083,418,15,188,63,166,0,0,0,0
1781970973.5790412,1009,12,28,96,240,0,0,0,0
1781970973.6896825,1490,17,188,51,42,0,0,0,0
1781970973.7933621,1767,91,70,79,1,0,0,0,0
1781970973.9045572,418,15,192,61,167,0,0,0,0
1781970974.0140846,1009,12,28,97,240,0,0,0,0
1781970974.1240366,1490,19,6,73,30,0,0,0,0
1781970974.2343307,1767,91,70,84,1,0,0,0,0
1781970974.3448596,418,15,188,60,168,0,0,0,0
1781970974.455505,1009,12,28,97,240,0,0,0,0
1781970974.5670226,1490,19,86,72,31,0,0,0,0
1781970974.677761,1767,92,70,89,1,0,0,0,0
1781970974.7889135,418,15,188,59,169,0,0,0,0
1781970974.8991694,1009,12,28,97,240,0,0,0,0
1781970975.009959,1490,21,154,70,38,0,0,0,0
1781970975.120485,1767,92,70,93,1,0,0,0,0
1781970975.230682,418,15,189,57,171,0,0,0,0
1781970975.3413818,1009,12,28,99,240,0,0,0,0
1781970975.4523675,1490,25,70,76,92,0,0,0,0
1781970975.5636387,1767,94,70,117,1,0,0,0,0
1781970975.6747031,418,15,190,54,173,0,0,0,0
1781970975.7859,1009,12,28,101,240,0,0,0,0
1781970975.8964424,1490,29,216,48,98,0,0,0,0
1781970976.0073524,1767,96,70,144,1,0,0,0,0
1781970976.1184096,418,15,177,51,176,0,0,0,0
1781970976.2298465,1009,12,28,104,240,0,0,0,0
1781970976.3405442,1490,33,22,95,108,0,0,0,0
1781970976.4514914,1767,98,70,185,1,0,0,0,0
1781970976.5619204,418,15,180,48,179,0,0,0,0
1781970976.6725888,1009,12,28,106,240,0,0,0,0
1781970976.7831955,1490,36,44,79,93,0,0,0,0
1781970976.8937948,1767,100,100,211,1,0,0,0,0
1781970977.00415,418,15,188,45,182,0,0,0,0
1781970977.1145897,1009,12,28,108,240,0,0,0,0
1781970977.2263336,1490,40,100,83,111,0,0,0,0
1781970977.3420997,1767,102,100,220,1,0,0,0,0
1781970977.4537816,418,15,182,41,184,0,0,0,0
1781970977.5644276,1009,12,28,112,240,0,0,0,0
1781970977.6761694,1490,42,18,68,110,0,0,0,0
1781970977.7878215,1767,106,100,44,1,0,0,0,0
1781970977.8995416,418,15,171,35,190,0,0,0,0
1781970978.0113707,1009,12,28,116,240,0,0,0,0
1781970978.1228943,1490,43,182,38,113,0,0,0,0
1781970978.1382973,1767,109,100,114,1,0,0,0,0
1781970978.153708,418,15,176,28,197,0,0,0,0
1781970978.1694858,1009,12,28,120,240,0,0,0,0
1781970978.1855965,1490,44,66,63,110,0,0,0,0
1781970978.201512,1767,113,100,164,1,0,0,0,0
1781970978.2171364,418,15,180,22,204,0,0,0,0
1781970978.2329295,1009,12,28,124,240,0,0,0,0
1781970978.2487562,1490,45,0,42,129,0,0,0,0
1781970978.2645905,1767,117,100,164,1,0,0,0,0
1781970978.2806349,418,15,184,17,211,0,0,0,0
1781970978.2965138,1009,12,28,129,240,0,0,0,0
1781970978.3122914,1490,46,134,10,144,0,0,0,0
1781970978.3280637,1767,120,100,164,1,0,0,0,0
1781970978.3442082,418,15,191,80,160,0,0,0,0
1781970978.3597221,1009,12,28,94,240,0,0,0,0
1781970978.3754501,1490,0,60,20,2,0,0,0,0
1781970978.391306,1767,90,40,74,0,0,0,0,0
1781970978.407032,418,15,197,79,159,0,0,0,0
1781970978.4228637,1009,12,28,94,240,0,0,0,0
1781970978.438615,1490,0,0,20,4,0,0,0,0
1781970978.453886,1767,89,40,65,0,0,0,0,0
1781970978.469538,418,15,193,79,159,0,0,0,0
1781970978.4854789,1009,12,28,94,240,0,0,0,0
1781970978.5014293,1490,1,74,26,20,0,0,0,0
1781970978.517117,1767,90,40,59,0,0,0,0,0
1781970978.532312,418,15,196,78,160,0,0,0,0
1781970978.5485406,1009,12,28,94,240,0,0,0,0
1781970978.5647078,1490,5,160,0,29,0,0,0,0
1781970978.5805216,1767,90,70,67,1,0,0,0,0
1781970978.5963666,418,15,203,77,160,0,0,0,0
1781970978.6123405,1009,12,28,95,240,0,0,0,0
1781970978.6283553,1490,10,20,25,35,0,0,0,0
1781970978.6442869,1767,90,70,69,1,0,0,0,0
1781970978.6603625,418,15,210,75,161,0,0,0,0
1781970978.676348,1009,12,28,95,240,0,0,0,0
1781970978.6920962,1490,12,248,38,27,0,0,0,0
1781970978.7078743,1767,90,70,73,1,0,0,0,0
1781970978.7239435,418,15,200,73,163,0,0,0,0
1781970978.7398398,1009,12,28,96,240,0,0,0,0
1781970978.7558331,1490,14,245,47,24,0,0,0,0
1781970978.7621217,1767,91,70,73,1,0,0,0,0
1781970978.7691293,418,15,197,72,163,0,0,0,0
1781970978.7841206,1009,12,28,96,240,0,0,0,0
1781970978.799877,1490,16,204,29,29,0,0,0,0
1781970978.8155355,1767,91,70,74,1,0,0,0,0
1781970978.8316655,418,15,191,70,164,0,0,0,0
1781970978.8475294,1009,12,28,96,240,0,0,0,0
1781970978.8635454,1490,18,232,49,20,0,0,0,0
1781970978.8794904,1767,91,70,75,1,0,0,0,0
1781970978.895493,418,15,195,69,165,0,0,0,0
1781970978.9115345,1009,12,28,97,240,0,0,0,0
1781970978.9274414,1490,18,102,35,23,0,0,0,0
1781970978.9432778,1767,92,70,74,1,0,0,0,0
1781970978.9583857,418,15,189,67,166,0,0,0,0
1781970978.974506,1009,12,28,97,240,0,0,0,0
1781970978.99024,1490,17,218,12,25,0,0,0,0
1781970979.0061233,1767,92,70,79,1,0,0,0,0
1781970979.0217712,418,15,197,66,168,0,0,0,0
1781970979.037686,1009,12,28,98,240,0,0,0,0
1781970979.053367,1490,17,48,13,20,0,0,0,0
1781970979.069229,1767,92,70,83,1,0,0,0,0
1781970979.0845525,418,15,203,64,169,0,0,0,0
1781970979.1003006,1009,12,28,98,240,0,0,0,0
1781970979.1165345,1490,23,112,16,90,0,0,0,0
1781970979.1324937,1767,93,70,101,1,0,0,0,0
1781970979.14859,418,15,202,61,171,0,0,0,0
1781970979.164558,1009,12,28,100,240,0,0,0,0
1781970979.1805763,1490,26,203,38,90,0,0,0,0
1781970979.1962914,1767,96,70,131,1,0,0,0,0
1781970979.2135906,418,15,192,59,174,0,0,0,0
1781970979.2306547,1009,12,28,103,240,0,0,0,0
1781970979.247031,1490,30,160,98,91,0,0,0,0
1781970979.2626348,1767,98,70,164,1,0,0,0,0
1781970979.2783263,418,15,204,56,177,0,0,0,0
1781970979.2941473,1009,12,28,106,240,0,0,0,0
1781970979.3099465,1490,35,0,123,103,0,0,0,0
1781970979.3256507,1767,100,70,183,1,0,0,0,0
1781970979.3417916,418,15,200,52,179,0,0,0,0
1781970979.357688,1009,12,28,108,240,0,0,0,0
1781970979.3737905,1490,39,56,80,109,0,0,0,0
1781970979.3896315,1767,102,100,216,1,0,0,0,0
1781970979.405462,418,15,215,49,182,0,0,0,0
1781970979.4214847,1009,12,28,111,240,0,0,0,0
1781970979.437374,1490,41,194,60,126,0,0,0,0
1781970979.4537418,1767,105,100,5,1,0,0,0,0
1781970979.4698503,418,15,207,43,187,0,0,0,0
1781970979.4854825,1009,12,28,115,240,0,0,0,0
1781970979.5012333,1490,43,22,126,110,0,0,0,0
1781970979.5173128,1767,108,100,82,1,0,0,0,0
1781970979.53341,418,15,209,36,193,0,0,0,0
1781970979.5492644,1009,12,28,119,240,0,0,0,0
1781970979.5652988,1490,44,16,141,123,0,0,0,0
1781970979.580878,1767,112,100,162,1,0,0,0,0
1781970979.5970447,418,15,207,30,201,0,0,0,0
1781970979.612795,1009,12,28,123,240,0,0,0,0
1781970979.6285481,1490,45,30,84,113,0,0,0,0
1781970979.6442783,1767,115,100,164,1,0,0,0,0
1781970979.6603525,418,15,206,23,209,0,0,0,0
1781970979.6764011,1009,12,28,128,240,0,0,0,0
1781970979.6921422,1490,46,134,220,116,0,0,0,0
1781970979.7078936,1767,118,100,164,1,0,0,0,0
1781970979.723621,418,15,189,18,216,0,0,0,0
1781970979.7393851,1009,12,28,132,240,0,0,0,0
1781970979.7553625,1490,1,44,20,4,0,0,0,0
1781970979.771413,1767,89,40,77,0,0,0,0,0
1781970979.787167,418,15,196,75,159,0,0,0,0
1781970979.8032954,1009,12,28,94,240,0,0,0,0
1781970979.819021,1490,0,50,12,4,0,0,0,0
1781970979.8349745,1767,89,40,70,0,0,0,0,0
1781970979.85027,418,15,211,75,159,0,0,0,0
1781970979.8665254,1009,12,28,94,240,0,0,0,0
1781970979.8825226,1490,0,0,16,4,0,0,0,0
1781970979.8987844,1767,89,40,55,0,0,0,0,0
1781970979.9147303,418,15,208,75,159,0,0,0,0
1781970979.930719,1009,12,28,94,240,0,0,0,0
1781970979.946505,1490,4,156,2,20,0,0,0,0
1781970979.9621716,1767,89,70,58,1,0,0,0,0
1781970979.9782135,418,15,204,73,160,0,0,0,0
1781970979.993413,1009,12,28,95,240,0,0,0,0
1781970980.0095925,1490,7,228,8,20,0,0,0,0
1781970980.0255668,1767,90,70,60,1,0,0,0,0
1781970980.0416756,418,15,205,72,161,0,0,0,0
1781970980.0576074,1009,12,28,95,240,0,0,0,0
1781970980.073566,1490,12,38,0,21,0,0,0,0
1781970980.0896237,1767,90,70,66,1,0,0,0,0
1781970980.1053624,418,15,198,71,162,0,0,0,0
1781970980.1217523,1009,12,28,95,240,0,0,0,0
1781970980.137067,1490,14,126,6,28,0,0,0,0
1781970980.1530983,1767,90,70,71,1,0,0,0,0
1781970980.1692185,418,15,204,69,163,0,0,0,0
1781970980.1848269,1009,12,28,96,240,0,0,0,0
1781970980.200567,1490,16,244,10,28,0,0,0,0
1781970980.2163975,1767,91,70,73,1,0,0,0,0
1781970980.2324538,418,15,210,68,164,0,0,0,0
1781970980.248306,1009,12,28,96,240,0,0,0,0
1781970980.2643492,1490,17,208,16,20,0,0,0,0
1781970980.2802956,1767,91,70,77,1,0,0,0,0
1781970980.29603,418,15,201,66,165,0,0,0,0
1781970980.311793,1009,12,28,97,240,0,0,0,0
1781970980.3276122,1490,18,102,33,20,0,0,0,0
1781970980.3438144,1767,91,70,82,1,0,0,0,0
1781970980.3592095,418,15,201,65,166,0,0,0,0
1781970980.3748736,1009,12,28,97,240,0,0,0,0
1781970980.3909311,1490,16,144,38,28,0,0,0,0
1781970980.4067385,1767,91,70,83,1,0,0,0,0
1781970980.4227297,418,15,208,64,168,0,0,0,0
1781970980.4387302,1009,12,28,97,240,0,0,0,0
1781970980.4544396,1490,18,62,9,28,0,0,0,0
1781970980.4699805,1767,92,70,84,1,0,0,0,0
1781970980.485697,418,15,208,62,169,0,0,0,0
1781970980.5016115,1009,12,28,98,240,0,0,0,0
1781970980.517416,1490,18,252,10,20,0,0,0,0
1781970980.5332825,1767,92,70,85,1,0,0,0,0
1781970980.549158,418,15,200,61,170,0,0,0,0
1781970980.565188,1009,12,28,99,240,0,0,0,0
1781970980.5809119,1490,24,246,1,94,0,0,0,0
1781970980.5969062,1767,94,70,107,1,0,0,0,0
1781970980.6130066,418,15,195,58,173,0,0,0,0
1781970980.629378,1009,12,28,102,240,0,0,0,0
1781970980.6449215,1490,28,191,20,97,0,0,0,0
1781970980.6606743,1767,96,70,132,1,0,0,0,0
1781970980.6767426,418,15,186,55,175,0,0,0,0
1781970980.6922784,1009,12,28,104,240,0,0,0,0
1781970980.7088313,1490,32,208,32,105,0,0,0,0
1781970980.7242353,1767,98,70,170,1,0,0,0,0
1781970980.7400587,418,15,198,52,178,0,0,0,0
1781970980.7558668,1009,12,28,107,240,0,0,0,0
1781970980.7716572,1490,36,194,52,111,0,0,0,0
1781970980.7872975,1767,100,100,208,1,0,0,0,0
1781970980.8032153,418,15,195,48,181,0,0,0,0
1781970980.8192666,1009,12,28,109,240,0,0,0,0
1781970980.8353493,1490,40,250,14,107,0,0,0,0
1781970980.851409,1767,102,100,220,1,0,0,0,0
1781970980.8669477,418,15,191,44,184,0,0,0,0
1781970980.8826745,1009,12,28,112,240,0,0,0,0
1781970980.8987653,1490,43,12,16,110,0,0,0,0
1781970980.9144926,1767,105,100,42,1,0,0,0,0
1781970980.9302707,418,15,197,39,191,0,0,0,0
1781970980.945958,1009,12,28,116,240,0,0,0,0
1781970980.9621587,1490,44,206,0,115,0,0,0,0
1781970980.9777374,1767,109,100,131,1,0,0,0,0
1781970980.9933019,418,15,190,32,197,0,0,0,0
1781970981.0094194,1009,12,28,121,240,0,0,0,0
1781970981.0250118,1490,46,174,0,110,0,0,0,0
1781970981.0407946,1767,112,100,164,1,0,0,0,0
1781970981.056523,418,15,186,26,204,0,0,0,0
1781970981.0726333,1009,12,28,124,240,0,0,0,0
1781970981.0883906,1490,47,168,0,134,0,0,0,0
1781970981.10384,1767,115,100,164,1,0,0,0,0
1781970981.1198046,418,15,168,19,210,0,0,0,0
1781970981.1356902,1009,12,28,129,240,0,0,0,0
1781970981.151481,1490,48,232,0,139,0,0,0,0
1781970981.167169,1767,119,100,164,1,0,0,0,0
1781970981.1831806,418,15,170,77,160,0,0,0,0
1781970981.1997025,1009,12,28,95,240,0,0,0,0
1781970981.2151935,1490,0,130,5,3,0,0,0,0
1781970981.231079,1767,89,40,73,0,0,0,0,0
1781970981.2468746,418,15,173,77,159,0,0,0,0
1781970981.2629404,1009,12,28,94,240,0,0,0,0
1781970981.2787855,1490,0,0,4,3,0,0,0,0
1781970981.2944682,1767,89,40,65,0,0,0,0,0
1781970981.3101997,418,15,176,77,159,0,0,0,0
1781970981.3262722,1009,12,28,94,240,0,0,0,0
1781970981.342444,1490,1,153,0,20,0,0,0,0
1781970981.3583622,1767,89,40,54,0,0,0,0,0
1781970981.3741877,418,15,175,76,160,0,0,0,0
1781970981.3899267,1009,12,28,94,240,0,0,0,0
1781970981.405665,1490,5,120,7,28,0,0,0,0
1781970981.4216716,1767,90,70,55,1,0,0,0,0
1781970981.4373949,418,15,167,74,161,0,0,0,0
1781970981.4537017,1009,12,28,94,240,0,0,0,0
1781970981.4693835,1490,9,206,29,40,0,0,0,0
1781970981.4849691,1767,90,70,55,1,0,0,0,0
1781970981.500741,418,15,164,73,162,0,0,0,0
1781970981.5168686,1009,12,28,95,240,0,0,0,0
1781970981.5326953,1490,11,104,28,34,0,0,0,0
1781970981.5484767,1767,90,70,58,1,0,0,0,0
1781970981.5644789,418,15,175,71,163,0,0,0,0
1781970981.5800188,1009,12,28,95,240,0,0,0,0
1781970981.5960085,1490,12,207,34,31,0,0,0,0
1781970981.6120863,1767,91,70,63,1,0,0,0,0
1781970981.6281414,418,15,182,70,164,0,0,0,0
1781970981.643901,1009,12,28,96,240,0,0,0,0
1781970981.6598072,1490,13,12,38,32,0,0,0,0
1781970981.675565,1767,91,70,64,1,0,0,0,0
1781970981.6912134,418,15,187,69,165,0,0,0,0
1781970981.7070053,1009,12,28,96,240,0,0,0,0
1781970981.7227528,1490,16,14,11,27,0,0,0,0
1781970981.7384517,1767,91,70,62,1,0,0,0,0
1781970981.7544076,418,15,185,67,166,0,0,0,0
1781970981.770585,1009,12,28,97,240,0,0,0,0
1781970981.7861135,1490,15,110,5,25,0,0,0,0
1781970981.8019547,1767,91,70,66,1,0,0,0,0
1781970981.8177483,418,15,192,66,167,0,0,0,0
1781970981.8333724,1009,12,28,97,240,0,0,0,0
1781970981.8495557,1490,19,96,23,24,0,0,0,0
1781970981.8658369,1767,92,70,64,1,0,0,0,0
1781970981.8816833,418,15,182,64,168,0,0,0,0
1781970981.8975427,1009,12,28,97,240,0,0,0,0
1781970981.913711,1490,19,236,32,20,0,0,0,0
1781970981.9295928,1767,92,70,62,1,0,0,0,0
1781970981.945434,418,15,183,63,169,0,0,0,0
1781970981.96149,1009,12,28,98,240,0,0,0,0
1781970981.9776855,1490,23,112,60,90,0,0,0,0
1781970981.9935021,1767,93,70,80,1,0,0,0,0
1781970982.0093288,418,15,181,61,172,0,0,0,0
1781970982.0250502,1009,12,28,100,240,0,0,0,0
1781970982.0408473,1490,27,188,89,92,0,0,0,0
1781970982.0564735,1767,95,70,101,1,0,0,0,0
1781970982.0724285,418,15,184,58,174,0,0,0,0
1781970982.0882115,1009,12,28,102,240,0,0,0,0
1781970982.1042469,1490,32,58,99,93,0,0,0,0
1781970982.1201797,1767,97,70,135,1,0,0,0,0
1781970982.1363857,418,15,177,55,177,0,0,0,0
1781970982.2472184,1009,12,28,105,240,0,0,0,0
1781970982.3569038,1490,35,210,115,101,0,0,0,0
1781970982.471831,1767,99,70,168,1,0,0,0,0
1781970982.5825832,418,15,175,52,180,0,0,0,0
1781970982.6938677,1009,12,28,107,240,0,0,0,0
1781970982.8047633,1490,39,216,116,120,0,0,0,0
1781970982.9169788,1767,101,100,202,1,0,0,0,0
1781970983.0280612,418,15,160,49,183,0,0,0,0
1781970983.1399531,1009,12,28,110,240,0,0,0,0
1781970983.2503717,1490,43,52,43,110,0,0,0,0
1781970983.3616407,1767,104,100,4,1,0,0,0,0
1781970983.4734569,418,15,166,44,188,0,0,0,0
1781970983.58449,1009,12,28,114,240,0,0,0,0
1781970983.6948867,1490,44,136,11,120,0,0,0,0
1781970983.8057938,1767,107,100,96,1,0,0,0,0
1781970983.9155743,418,15,159,37,195,0,0,0,0
1781970984.025367,1009,12,28,118,240,0,0,0,0
1781970984.1361961,1490,45,120,13,127,0,0,0,0
1781970984.2480464,1767,111,100,164,1,0,0,0,0
1781970984.3587153,418,15,166,31,202,0,0,0,0
